INDEX (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
7260,3571,1293.75,45,21.568628,39.607841,87,-1.5625,8.59375,41,57.254902,52.156864,21.960785,37.64706,20,0,100,2.352941,43,19,579.099976,510.200012,13.75,50.588234,0,8603,0,255
7261,3571,1293.75,45,21.568628,39.607841,87,-1.5625,8.59375,41,57.254902,57.254902,25.490196,41.176472,23.529411,0,100,6.666667,43,19,576.900024,508,13.73,50.588234,0,8603,0,255
7262,3571,1293.75,45,21.568628,68.627449,87,-5.46875,6.25,41,57.254902,57.254902,25.490196,41.176472,23.529411,0,100,6.666667,43,19,576.900024,508,13.73,50.588234,0,8603,0,255
7263,3573,1379.5,46,24.313726,68.627449,87,-5.46875,6.25,68,57.254902,57.254902,25.490196,41.176472,23.529411,0,100,6.666667,43,5,576.900024,508,13.73,50.588234,0,8603,0,255
7264,3573,1379.5,46,24.313726,68.627449,87,-5.46875,6.25,68,56.07843,57.254902,25.490196,41.176472,23.529411,0,100,6.666667,43,5,574.700012,504.099976,13.75,48.627453,0,8603,0,255
7265,3573,1379.5,46,24.313726,68.627449,87,-5.46875,6.25,68,56.07843,57.64706,25.490196,41.568626,23.921568,0,100,7.058824,43,5,574.700012,504.099976,13.75,48.627453,0,8603,0,255
7266,3573,1487.5,49,27.450981,69.411766,87,-5.46875,2.34375,72,56.07843,57.64706,25.490196,41.568626,23.921568,0,100,7.058824,42,6,574.700012,504.099976,13.75,48.627453,0,8603,0,255
7267,3574,1487.5,49,27.450981,69.411766,87,-5.46875,2.34375,72,52.549019,57.64706,25.490196,41.568626,23.921568,0,100,7.058824,42,6,574.700012,504.099976,13.75,56.07843,0,8603,0,255
7268,3574,1487.5,49,27.450981,69.411766,87,-5.46875,2.34375,72,52.549019,64.705879,29.803921,45.882355,23.921568,0,100,12.156863,42,6,574.900024,501.200012,13.73,56.07843,0,8603,0,255
7269,3574,1487.5,49,27.450981,69.411766,87,-5.46875,2.34375,72,52.549019,64.705879,29.803921,45.882355,30.588236,0,100,12.156863,42,6,574.900024,501.200012,13.73,56.07843,0,8603,0,255
7270,3574,1636.5,54,30.980392,89.019608,87,-5.46875,-3.125,90,52.549019,64.705879,29.803921,45.882355,30.588236,0,100,12.156863,41,3,574.900024,501.200012,13.73,56.07843,0,8603,0,255
7271,3576,1636.5,54,30.980392,89.019608,87,-5.46875,-3.125,90,52.549019,64.705879,29.803921,45.882355,30.588236,0,100,12.156863,41,3,574.900024,501.200012,13.73,67.058823,0,8603,0,255
7272,3576,1636.5,54,30.980392,89.019608,87,-5.46875,-3.125,90,52.549019,66.274513,29.803921,45.882355,30.588236,0,100,13.725491,41,3,578.599976,500,13.73,67.058823,0,8603,0,255
7273,3576,1636.5,54,30.980392,86.666664,87,-5.46875,3.125,90,52.549019,66.274513,29.803921,45.882355,30.588236,0,100,13.725491,41,3,578.599976,500,13.73,67.058823,0,8603,0,255
7274,3578,1783.5,60,30.588236,86.666664,87,-5.46875,3.125,85,52.549019,66.274513,29.803921,45.882355,30.588236,0,100,13.725491,41,5,578.599976,500,13.73,67.058823,0,8603,0,255
7275,3578,1783.5,60,30.588236,86.666664,87,-5.46875,3.125,85,54.117645,66.274513,29.803921,45.882355,30.588236,0,100,13.725491,41,5,581.700012,500,13.73,78.431374,0,8603,0,255
7276,3578,1783.5,60,30.588236,86.666664,87,-5.46875,3.125,85,54.117645,67.058823,29.803921,45.882355,31.764706,0,100,14.509804,41,5,581.700012,500,13.574,78.431374,0,8603,0,255
7277,3578,1951.5,66,30.588236,86.274513,88,-5.46875,-1.5625,85,54.117645,67.058823,29.803921,45.882355,31.764706,0,100,14.509804,40,7,581.700012,500,13.574,78.431374,0,8603,0,255
7278,3580,1951.5,66,31.764706,86.274513,88,-5.46875,-1.5625,85,54.117645,67.058823,29.803921,45.882355,31.764706,0,100,14.509804,40,7,581.700012,500,13.574,85.490196,0,8603,0,255
7279,3580,1951.5,66,31.764706,86.274513,88,-5.46875,-1.5625,85,55.686275,66.666664,29.803921,45.490196,31.764706,0,100,14.117647,40,7,590,501.400024,13.652,85.490196,0,8603,0,255
7280,3580,1951.5,66,31.764706,86.274513,88,-5.46875,-1.5625,85,55.686275,66.666664,29.803921,45.490196,30.588236,0,100,14.117647,40,7,590,501.400024,13.652,85.490196,0,8603,0,255
7281,3580,2089.75,68,30.980392,84.705879,88,-5.46875,4.6875,83,55.686275,66.666664,29.803921,45.490196,30.588236,0,100,14.117647,40,10,590,501.400024,13.652,85.490196,0,8603,0,255
7282,3582,2089.75,68,30.980392,84.705879,88,-5.46875,4.6875,83,55.686275,66.666664,29.803921,45.490196,30.588236,0,100,14.117647,40,10,590,501.400024,13.652,93.725487,0,8603,0,255
7283,3582,2089.75,68,30.980392,84.705879,88,-5.46875,4.6875,83,55.686275,65.882355,29.019608,45.098038,30.588236,0,100,13.333333,40,10,600.400024,504.5,13.671,93.725487,0,8603,0,255
7284,3582,2089.75,68,30.980392,80,88,-5.46875,3.125,83,55.686275,65.882355,29.019608,45.098038,30.588236,0,100,13.333333,40,10,600.400024,504.5,13.671,93.725487,0,8603,0,255
7285,3584,2247.5,74,29.411764,80,88,-5.46875,3.125,76,55.686275,65.882355,29.019608,45.098038,30.588236,0,100,13.333333,40,13,600.400024,504.5,13.671,93.725487,0,8603,0,255
7286,3584,2247.5,74,29.411764,80,88,-5.46875,3.125,76,56.470589,65.882355,29.019608,45.098038,30.588236,0,100,13.333333,40,13,612.099976,509,13.671,100,0,8603,0,255
7287,3584,2247.5,74,29.411764,80,88,-5.46875,3.125,76,56.470589,60.784313,25.882353,41.960785,25.882353,0,100,10.196078,40,13,612.099976,509,13.632,100,0,8603,0,255
7288,3584,2306.25,80,29.411764,20.392157,88,-0.78125,-3.90625,19,56.470589,60.784313,25.882353,41.960785,25.882353,0,100,10.196078,40,18,612.099976,509,13.632,100,0,8603,0,255
7289,3585,2306.25,80,18.82353,20.392157,88,-0.78125,-3.90625,19,56.470589,60.784313,25.882353,41.960785,25.882353,0,100,10.196078,40,18,612.099976,509,13.632,100,0,8603,0,255
7290,3585,2306.25,80,18.82353,20.392157,88,-0.78125,-3.90625,19,49.411766,54.509804,21.960785,41.960785,25.882353,0,100,2.745098,40,18,616.799988,512.5,13.671,31.372549,0,8603,0,255
7291,3585,2306.25,80,18.82353,20.392157,88,-0.78125,-3.90625,19,49.411766,54.509804,21.960785,37.64706,21.568628,0,100,2.745098,40,18,616.799988,512.5,13.671,31.372549,0,8603,0,255
7292,3585,2335.75,81,21.960785,30.980392,88,1.5625,-1.5625,31,49.411766,54.509804,21.960785,37.64706,21.568628,0,100,2.745098,41,31,616.799988,512.5,13.671,31.372549,0,8603,0,255
7293,3587,2335.75,81,21.960785,30.980392,88,1.5625,-1.5625,31,55.686275,54.509804,21.960785,37.64706,21.568628,0,100,2.745098,41,31,616.799988,512.5,13.671,31.372549,0,8603,0,255
7294,3587,2335.75,81,21.960785,30.980392,88,1.5625,-1.5625,31,55.686275,54.901962,21.960785,38.039215,21.960785,0,100,2.745098,41,31,623.5,513.700012,13.671,31.372549,0,8603,0,255
7295,3587,2335.75,81,21.960785,33.333332,88,1.5625,2.34375,31,55.686275,54.901962,21.960785,38.039215,21.960785,0,100,2.745098,41,31,623.5,513.700012,13.671,31.372549,0,8603,0,255
7296,3589,2359.25,80,21.960785,33.333332,88,0.78125,2.34375,33,55.686275,54.901962,21.960785,38.039215,21.960785,0,100,2.745098,41,30,623.5,513.700012,13.671,31.372549,0,8603,0,255
7297,3589,2359.25,80,21.960785,33.333332,88,0.78125,2.34375,33,61.176472,54.901962,21.960785,38.039215,21.960785,0,100,2.745098,41,30,627.900024,515.5,13.671,38.823528,0,8603,0,255
7298,3589,2359.25,80,21.960785,33.333332,88,0.78125,2.34375,33,61.176472,55.686275,22.745098,38.431374,22.352942,0,100,3.137255,41,30,627.900024,515.5,13.632,38.823528,0,8603,0,255
7299,3589,2385,82,21.960785,36.470589,87,-0.78125,-1.5625,36,61.176472,55.686275,22.745098,38.431374,22.352942,0,100,3.137255,41,29,627.900024,515.5,13.632,38.823528,0,8603,0,255
7300,3591,2385,82,22.745098,36.470589,87,-0.78125,-1.5625,36,61.176472,55.686275,22.745098,38.431374,22.352942,0,100,3.137255,41,29,627.900024,515.5,13.632,38.823528,0,8603,0,255
7301,3591,2385,82,22.745098,36.470589,87,-0.78125,-1.5625,36,61.960785,58.039215,22.745098,38.431374,22.352942,0,100,5.098039,41,29,630.700012,516.599976,13.75,44.705883,0,8603,0,255
7302,3591,2385,82,22.745098,36.470589,87,-0.78125,-1.5625,36,61.960785,58.039215,23.921568,40,23.529411,0,100,5.098039,41,29,630.700012,516.599976,13.75,44.705883,0,8604,0,255
7303,3591,2447.5,82,24.705883,50.196079,87,-2.34375,-3.125,46,61.960785,58.039215,23.921568,40,23.529411,0,100,5.098039,41,26,630.700012,516.599976,13.75,44.705883,0,8604,0,255
7304,3593,2447.5,82,24.705883,50.196079,87,-2.34375,-3.125,46,57.254902,58.039215,23.921568,40,23.529411,0,100,5.098039,41,26,630.700012,516.599976,13.75,41.176472,0,8604,0,255
7305,3593,2447.5,82,24.705883,50.196079,87,-2.34375,-3.125,46,57.254902,57.64706,24.313726,40.392159,24.313726,0,100,5.490196,41,26,632,517.599976,13.73,41.176472,0,8604,0,255
7306,3593,2447.5,82,24.705883,45.490196,86,-2.34375,-3.125,46,57.254902,57.64706,24.313726,40.392159,24.313726,0,100,5.490196,41,26,632,517.599976,13.73,41.176472,0,8604,0,255
7307,3594,2517.75,86,24.313726,45.490196,86,-2.34375,-3.90625,45,57.254902,57.64706,24.313726,40.392159,24.313726,0,100,5.490196,41,26,632,517.599976,13.73,41.176472,0,8604,0,255
7308,3594,2517.75,86,24.313726,45.490196,86,-2.34375,-3.90625,45,51.372547,57.64706,24.313726,40.392159,24.313726,0,100,5.490196,41,26,634.700012,518.099976,13.73,38.823528,0,8604,0,255
7309,3594,2517.75,86,24.313726,45.490196,86,-2.34375,-3.90625,45,51.372547,58.039215,24.313726,40.392159,25.09804,0,100,5.098039,41,26,634.700012,518.099976,13.73,38.823528,0,8604,0,255
7310,3594,2538.25,86,24.313726,48.235294,86,-2.34375,-0.78125,43,51.372547,58.039215,24.313726,40.392159,25.09804,0,100,5.098039,41,27,634.700012,518.099976,13.73,38.823528,0,8604,0,255
7311,3596,2538.25,86,24.705883,48.235294,86,-2.34375,-0.78125,43,51.372547,58.039215,24.313726,40.392159,25.09804,0,100,5.098039,41,27,634.700012,518.099976,13.73,38.823528,0,8604,0,255
7312,3596,2538.25,86,24.705883,48.235294,86,-2.34375,-0.78125,43,60.392159,60.392159,24.313726,40.392159,25.09804,0,100,7.058824,41,27,637.400024,519.200012,13.73,30.196079,0,8604,0,255
7313,3596,2538.25,86,24.705883,48.235294,86,-2.34375,-0.78125,43,60.392159,60.392159,25.490196,41.176472,25.490196,0,100,7.058824,41,27,637.400024,519.200012,13.73,30.196079,0,8604,0,255
7314,3596,2555.25,88,25.490196,55.294117,86,-1.5625,-0.78125,53,60.392159,60.392159,25.490196,41.176472,25.490196,0,100,7.058824,41,24,637.400024,519.200012,13.73,30.196079,0,8604,0,255
7315,3598,2555.25,88,25.490196,55.294117,86,-1.5625,-0.78125,53,54.901962,60.392159,25.490196,41.176472,25.490196,0,100,7.058824,41,24,637.400024,519.200012,13.73,30.588236,0,8604,0,255
7316,3598,2555.25,88,25.490196,55.294117,86,-1.5625,-0.78125,53,54.901962,60.392159,25.490196,41.568626,25.882353,0,100,6.666667,41,24,640.700012,520.799988,13.73,30.588236,0,8604,0,255
7317,3598,2555.25,88,25.490196,58.431374,86,-1.5625,-0.78125,53,54.901962,60.392159,25.490196,41.568626,25.882353,0,100,6.666667,41,24,640.700012,520.799988,13.73,30.588236,0,8604,0,255
7318,3600,2562.5,88,27.058823,58.431374,86,-1.5625,-7.8125,59,54.901962,60.392159,25.490196,41.568626,25.882353,0,100,6.666667,41,24,640.700012,520.799988,13.73,30.588236,0,8604,0,255
7319,3600,2562.5,88,27.058823,58.431374,86,-1.5625,-7.8125,59,51.764706,60.392159,25.490196,41.568626,25.882353,0,100,6.666667,41,24,642.700012,523.200012,13.73,36.862743,0,8604,0,255
7320,3600,2562.5,88,27.058823,58.431374,86,-1.5625,-7.8125,59,51.764706,63.137257,27.450981,43.529411,28.627451,0,100,9.411765,41,24,642.700012,523.200012,13.73,36.862743,0,8604,0,255
7321,3600,2555.25,87,27.058823,69.411766,86,-5.46875,-3.125,69,51.764706,63.137257,27.450981,43.529411,28.627451,0,100,9.411765,41,24,642.700012,523.200012,13.73,36.862743,0,8604,0,255
7322,3602,2555.25,87,28.235294,69.411766,86,-5.46875,-3.125,69,51.764706,63.137257,27.450981,43.529411,28.627451,0,100,9.411765,40,18,642.700012,523.200012,13.73,36.862743,0,8604,0,255
7323,3602,2555.25,87,28.235294,69.411766,86,-5.46875,-3.125,69,51.372547,63.137257,27.450981,43.529411,28.627451,0,100,9.411765,40,18,647.900024,524.799988,13.73,42.745098,0,8604,0,255
7324,3602,2555.25,87,28.235294,69.411766,86,-5.46875,-3.125,69,51.372547,63.137257,27.450981,43.529411,28.627451,0,100,9.411765,40,18,647.900024,524.799988,13.73,42.745098,0,8604,0,255
7325,3602,2529.5,87,28.627451,71.372551,87,-5.46875,4.6875,70,51.372547,63.137257,27.450981,43.529411,28.627451,0,100,9.411765,40,18,647.900024,524.799988,13.73,42.745098,0,8604,0,255
7326,3603,2529.5,87,28.627451,71.372551,87,-5.46875,4.6875,70,59.607841,63.137257,27.450981,43.529411,28.627451,0,100,9.411765,40,18,647.900024,524.799988,13.73,54.117645,0,8604,0,255
7327,3603,2529.5,87,28.627451,71.372551,87,-5.46875,4.6875,70,59.607841,63.529411,27.843138,43.92157,28.627451,0,100,9.803922,40,18,654.200012,528.799988,13.671,54.117645,0,8604,0,255
7328,3603,2529.5,87,28.627451,71.372551,87,-5.46875,4.6875,70,59.607841,63.529411,27.843138,43.92157,28.627451,0,100,9.803922,40,18,654.200012,528.799988,13.671,54.117645,0,8604,0,255
7329,3605,2501.5,87,30.196079,77.647057,87,-5.46875,3.125,75,59.607841,63.529411,27.843138,43.92157,28.627451,0,100,9.803922,40,15,654.200012,528.799988,13.671,54.117645,0,8604,0,255
7330,3605,2501.5,87,30.196079,77.647057,87,-5.46875,3.125,75,49.411766,63.529411,27.843138,43.92157,28.627451,0,100,9.803922,40,15,661.5,528.799988,13.671,65.098038,0,8604,0,255
7331,3605,2501.5,87,30.196079,77.647057,87,-5.46875,3.125,75,49.411766,65.882355,29.019608,45.098038,30.980392,0,100,11.764706,40,15,661.5,533.900024,13.671,65.098038,0,8604,0,255
7332,3605,2497.5,86,30.196079,79.215683,87,-5.46875,3.125,81,49.411766,65.882355,29.019608,45.098038,30.980392,0,100,11.764706,40,15,661.5,533.900024,13.671,65.098038,0,8604,0,255
7333,3607,2497.5,86,32.549019,79.215683,87,-5.46875,3.125,81,49.411766,65.882355,29.019608,45.098038,30.980392,0,100,11.764706,40,13,661.5,533.900024,13.671,65.098038,0,8604,0,255
7334,3607,2497.5,86,32.549019,79.215683,87,-5.46875,3.125,81,53.725491,65.882355,29.019608,45.098038,30.980392,0,100,13.725491,40,13,669.5,540.099976,13.574,75.686272,0,8604,0,255
7335,3607,2497.5,86,32.549019,79.215683,87,-5.46875,3.125,81,53.725491,68.627449,30.588236,46.274509,32.941177,0,100,13.725491,40,13,669.5,540.099976,13.574,75.686272,0,8604,0,255
7336,3607,2511.5,87,36.07843,88.627449,88,-5.46875,2.34375,88,53.725491,68.627449,30.588236,46.274509,32.941177,0,100,13.725491,40,9,669.5,540.099976,13.574,75.686272,0,8604,0,255
7337,3609,2511.5,87,36.07843,88.627449,88,-5.46875,2.34375,88,54.117645,68.627449,30.588236,46.274509,32.941177,0,100,13.725491,40,9,669.5,540.099976,13.574,2.352941,0,8604,0,255
7338,3609,2511.5,87,36.07843,88.627449,88,-5.46875,2.34375,88,54.117645,72.549019,32.549019,48.627453,36.07843,0,100,16.862745,40,9,673.900024,543.700012,13.691,2.352941,0,8604,0,255
7339,3609,2511.5,87,36.07843,88.627449,88,-5.46875,2.34375,88,54.117645,72.549019,32.549019,48.627453,36.07843,0,100,16.862745,40,9,673.900024,543.700012,13.691,2.352941,0,8604,0,255
7340,3611,2519.5,86,36.07843,89.019608,88,-5.46875,-4.6875,89,54.117645,72.549019,32.549019,48.627453,36.07843,0,100,16.862745,39,10,673.900024,543.700012,13.691,2.352941,0,8604,0,255
7341,3611,2519.5,86,36.07843,89.019608,88,-5.46875,-4.6875,89,47.450981,72.549019,32.549019,48.627453,36.07843,0,100,16.862745,39,10,683.5,543.700012,13.691,7.058824,0,8604,0,255
7342,3611,2519.5,86,36.07843,89.019608,88,-5.46875,-4.6875,89,47.450981,72.549019,32.549019,48.235294,36.07843,0,100,16.862745,39,10,683.5,552,13.671,7.058824,0,8604,0,255
7343,3611,2543.75,86,36.07843,89.411766,88,-5.46875,-1.5625,90,47.450981,72.549019,32.549019,48.235294,36.07843,0,100,16.862745,39,10,683.5,552,13.671,7.058824,0,8604,0,255
7344,3612,2543.75,86,36.470589,89.411766,88,-5.46875,-1.5625,90,47.450981,72.549019,32.549019,48.235294,36.07843,0,100,16.862745,39,10,683.5,552,13.671,7.058824,0,8604,0,255
7345,3612,2543.75,86,36.470589,89.411766,88,-5.46875,-1.5625,90,50.196079,72.549019,32.549019,48.235294,36.07843,0,100,20.392157,39,10,693.299988,561.299988,13.671,12.156863,0,8604,0,255
7346,3612,2543.75,86,36.470589,89.411766,88,-5.46875,-1.5625,90,50.196079,76.470589,34.117645,50.196079,38.823528,0,100,20.392157,39,10,693.299988,561.299988,13.671,12.156863,0,8604,0,255
7347,3612,2589,88,38.823528,92.941177,89,-5.46875,-0.78125,93,50.196079,76.470589,34.117645,50.196079,38.823528,0,100,20.392157,39,9,693.299988,561.299988,13.671,12.156863,0,8604,0,255
7348,3614,2589,88,38.823528,92.941177,89,-5.46875,-0.78125,93,55.686275,76.470589,34.117645,50.196079,38.823528,0,100,20.392157,39,9,693.299988,561.299988,13.671,16.862745,0,8604,0,255
7349,3614,2589,88,38.823528,92.941177,89,-5.46875,-0.78125,93,55.686275,73.333336,32.549019,48.627453,36.07843,0,100,17.647058,39,9,703.400024,571.400024,13.652,16.862745,0,8604,0,255
7350,3614,2589,88,38.823528,92.941177,89,-5.46875,-0.78125,93,55.686275,73.333336,32.549019,48.627453,36.07843,0,100,17.647058,39,9,703.400024,571.400024,13.652,16.862745,0,8604,0,255
7351,3616,2659.25,92,34.509804,86.274513,89,-5.46875,0,86,55.686275,73.333336,32.549019,48.627453,36.07843,0,100,17.647058,39,13,703.400024,571.400024,13.652,16.862745,0,8604,0,255
7352,3616,2659.25,92,34.509804,86.274513,89,-5.46875,0,86,56.862743,73.333336,32.549019,48.627453,36.07843,0,100,17.647058,39,13,703.400024,571.400024,13.652,19.215687,0,8604,0,255
7353,3616,2659.25,92,34.509804,86.274513,89,-5.46875,0,86,56.862743,70.588234,31.372549,47.450981,34.509804,0,100,15.294118,39,13,708.200012,576.599976,13.73,19.215687,0,8604,0,255
7354,3616,2659.25,92,34.509804,85.098038,89,-5.46875,-5.46875,83,56.862743,70.588234,31.372549,47.450981,34.509804,0,100,15.294118,39,13,708.200012,576.599976,13.73,19.215687,0,8604,0,255
7355,3618,2726.5,93,34.117645,85.098038,89,-5.46875,-5.46875,83,56.862743,70.588234,31.372549,47.450981,34.509804,0,100,15.294118,39,14,708.200012,576.599976,13.73,19.215687,0,8604,0,255
7356,3618,2726.5,93,34.117645,85.098038,89,-5.46875,-5.46875,83,56.862743,70.588234,31.372549,47.450981,34.509804,0,100,2.745098,39,14,717.099976,586.900024,13.73,20,0,8604,0,255
7357,3618,2726.5,93,34.117645,85.098038,89,-5.46875,-5.46875,83,56.862743,53.333332,17.254902,31.764706,19.215687,0,100,2.745098,39,14,717.099976,586.900024,13.73,20,0,8604,0,255
7358,3618,2713.25,94,23.529411,32.549019,89,-0.78125,-1.5625,36,56.862743,53.333332,17.254902,31.764706,19.215687,0,100,2.745098,39,4,717.099976,586.900024,13.73,20,0,8604,0,255
7359,3620,2713.25,94,23.529411,32.549019,89,-0.78125,-1.5625,36,47.450981,53.333332,17.254902,31.764706,19.215687,0,100,2.745098,39,4,717.099976,586.900024,13.73,12.941176,0,8604,0,255
7360,3620,2713.25,94,23.529411,32.549019,89,-0.78125,-1.5625,36,47.450981,59.215687,24.705883,40.784313,25.490196,0,100,6.27451,39,4,722.400024,594.799988,13.73,12.941176,0,8604,0,255
7361,3620,2713.25,94,23.529411,32.549019,89,-0.78125,-1.5625,36,47.450981,59.215687,24.705883,40.784313,25.490196,0,100,6.27451,39,4,722.400024,594.799988,13.73,12.941176,0,8604,0,255
7362,3622,2660.75,92,27.058823,54.901962,89,-1.5625,-3.125,54,47.450981,59.215687,24.705883,40.784313,25.490196,0,100,6.27451,40,24,722.400024,594.799988,13.73,12.941176,0,8604,0,255
7363,3622,2660.75,92,27.058823,54.901962,89,-1.5625,-3.125,54,52.549019,59.215687,24.705883,40.784313,25.490196,0,100,6.27451,40,24,722.400024,594.799988,13.73,16.862745,0,8604,0,255
7364,3622,2660.75,92,27.058823,54.901962,89,-1.5625,-3.125,54,52.549019,61.176472,26.274509,41.960785,27.058823,0,100,7.843137,40,24,725.099976,600.5,13.73,16.862745,0,8604,0,255
7365,3622,2660.75,92,27.058823,60,88,-1.5625,-1.5625,54,52.549019,61.176472,26.274509,41.960785,27.058823,0,100,7.843137,40,24,725.099976,600.5,13.73,16.862745,0,8604,0,255
7366,3623,2651.5,91,27.058823,60,88,-1.5625,-1.5625,59,52.549019,61.176472,26.274509,41.960785,27.058823,0,100,7.843137,40,24,725.099976,600.5,13.73,16.862745,0,8604,0,255
7367,3623,2651.5,91,27.058823,60,88,-1.5625,-1.5625,59,56.470589,61.176472,26.274509,41.960785,27.058823,0,100,7.843137,40,24,725.900024,602.799988,13.671,21.17647,0,8604,0,255
7368,3623,2651.5,91,27.058823,60,88,-1.5625,-1.5625,59,56.470589,61.176472,25.882353,41.960785,26.666666,0,100,7.843137,40,24,725.900024,602.799988,13.671,21.17647,0,8604,0,255
7369,3623,2644.5,91,26.666666,57.64706,88,-1.5625,3.125,59,56.470589,61.176472,25.882353,41.960785,26.666666,0,100,7.843137,40,24,725.900024,602.799988,13.671,21.17647,0,8604,0,255
7370,3625,2644.5,91,26.666666,57.64706,88,-1.5625,3.125,59,51.372547,61.176472,25.882353,41.960785,26.666666,0,100,7.843137,40,24,725.900024,602.799988,13.671,25.490196,0,8604,0,255
7371,3625,2644.5,91,26.666666,57.64706,88,-1.5625,3.125,59,51.372547,60.392159,25.09804,41.176472,25.490196,0,100,7.45098,40,24,726.5,606.400024,13.73,25.490196,0,8604,0,255
7372,3625,2644.5,91,26.666666,57.64706,88,-1.5625,3.125,59,51.372547,60.392159,25.09804,41.176472,25.490196,0,100,7.45098,40,24,726.5,606.400024,13.73,25.490196,0,8604,0,255
7373,3625,2617.75,90,19.215687,38.431374,88,-0.78125,5.46875,29,51.372547,60.392159,25.09804,41.176472,25.490196,0,100,7.45098,40,32,726.5,606.400024,13.73,25.490196,0,8604,0,255
7374,3627,2617.75,90,19.215687,38.431374,88,-0.78125,5.46875,29,56.07843,60.392159,25.09804,41.176472,25.490196,0,100,7.45098,40,32,726.5,606.400024,13.73,0,0,8604,0,255
7375,3627,2617.75,90,19.215687,38.431374,88,-0.78125,5.46875,29,56.07843,55.294117,22.352942,38.431374,22.745098,0,100,3.137255,40,32,725.599976,608.400024,13.652,0,0,8604,0,255
7376,3627,2617.75,90,19.215687,41.960785,88,-2.34375,2.34375,29,56.07843,55.294117,22.352942,38.431374,22.745098,0,100,3.137255,40,32,725.599976,608.400024,13.652,0,0,8604,0,255
7377,3629,2503,87,24.705883,41.960785,88,-2.34375,2.34375,44,56.07843,55.294117,22.352942,38.431374,22.745098,0,100,3.137255,40,27,725.599976,608.400024,13.652,0,0,8604,0,255
7378,3629,2503,87,24.705883,41.960785,88,-2.34375,2.34375,44,47.450981,55.294117,22.352942,38.431374,22.745098,0,100,3.137255,40,27,723.299988,608.900024,13.691,18.82353,0,8604,0,255
7379,3629,2503,87,24.705883,41.960785,88,-2.34375,2.34375,44,47.450981,58.431374,24.705883,40.784313,24.705883,0,100,5.882353,40,27,723.299988,608.900024,13.691,18.82353,0,8604,0,255
7380,3629,2452.25,84,24.705883,48.627453,87,-2.34375,3.125,49,47.450981,58.431374,24.705883,40.784313,24.705883,0,100,5.882353,40,25,723.299988,608.900024,13.691,18.82353,0,8604,0,255
7381,3631,2452.25,84,24.705883,48.627453,87,-2.34375,3.125,49,53.725491,58.431374,24.705883,40.784313,24.705883,0,100,5.882353,40,25,723.299988,608.900024,13.691,20.392157,0,8604,0,255
7382,3631,2452.25,84,24.705883,48.627453,87,-2.34375,3.125,49,53.725491,58.431374,24.313726,40.392159,24.313726,0,100,5.098039,40,25,722,608.700012,13.691,20.392157,0,8604,0,255
7383,3631,2452.25,84,24.705883,48.627453,87,-2.34375,3.125,49,53.725491,58.431374,24.313726,40.392159,24.313726,0,100,5.098039,40,25,722,608.700012,13.691,20.392157,0,8604,0,255
7384,3631,2391.25,84,24.313726,48.627453,87,-2.34375,3.125,49,53.725491,58.431374,24.313726,40.392159,24.313726,0,100,5.098039,40,25,722,608.700012,13.691,20.392157,0,8604,0,255
7385,3632,2391.25,84,24.313726,48.627453,87,-2.34375,3.125,49,52.156864,58.431374,24.313726,40.392159,24.313726,0,100,5.098039,40,25,722,608.700012,13.691,22.352942,0,8604,0,255
7386,3632,2391.25,84,24.313726,48.627453,87,-2.34375,3.125,49,52.156864,58.039215,24.313726,40.392159,24.705883,0,100,5.490196,40,25,718.900024,607.599976,13.632,22.352942,0,8604,0,255
7387,3632,2391.25,84,24.313726,49.019608,87,-2.34375,3.90625,49,52.156864,58.039215,24.313726,40.392159,24.705883,0,100,5.490196,40,25,718.900024,607.599976,13.632,22.352942,0,8604,0,255
7388,3634,2353.75,81,24.705883,49.019608,87,-2.34375,3.90625,49,52.156864,58.039215,24.313726,40.392159,24.705883,0,100,5.490196,41,24,718.900024,607.599976,13.632,22.352942,0,8604,0,255
7389,3634,2353.75,81,24.705883,49.019608,87,-2.34375,3.90625,49,52.549019,58.039215,24.313726,40.392159,24.705883,0,100,5.490196,41,24,715.5,605.700012,13.652,25.490196,0,8604,0,255
7390,3634,2353.75,81,24.705883,49.019608,87,-2.34375,3.90625,49,52.549019,58.431374,24.313726,40.392159,24.705883,0,100,5.490196,41,24,715.5,605.700012,13.652,25.490196,0,8604,0,255
