Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
2521,1238,722.5,0,15.686275,24.313726,89,-1.5625,-2.34375,25,43.137257,47.058823,16.078432,31.764706,15.686275,0,102,0,43,3,462.600006,390.899994,13.808,24.313726,0,8440,0,255,0,0,0,0
2522,1238,722.5,0,15.686275,24.313726,89,-1.5625,-2.34375,25,43.137257,47.058823,16.078432,31.764706,15.686275,0,102,0,43,3,462.600006,390.899994,13.73,24.313726,0,8440,0,255,0,0,0,0
2523,1238,708.5,0,15.686275,24.705883,89,-1.5625,1.5625,26,43.137257,47.058823,16.078432,31.764706,15.686275,0,102,0,43,0,462.600006,390.899994,13.73,24.313726,0,8440,0,255,0,0,0,0
2524,1239,708.5,0,17.647058,24.705883,89,-1.5625,1.5625,26,43.137257,47.058823,16.078432,31.764706,15.686275,0,102,0,43,0,462.600006,390.899994,13.73,33.333332,0,8440,0,255,0,0,0,0
2525,1239,708.5,0,17.647058,24.705883,89,-1.5625,1.5625,26,43.137257,47.058823,16.078432,31.764706,15.686275,0,102,0,43,0,461.399994,390.100006,13.632,33.333332,0,8440,0,255,0,0,0,0
2526,1239,708.5,0,17.647058,24.705883,89,-1.5625,1.5625,26,43.137257,47.058823,16.078432,31.764706,16.078432,0,102,0,43,0,461.399994,390.100006,13.632,33.333332,0,8440,0,255,0,0,0,0
2527,1239,675.75,0,15.686275,23.529411,89,-1.5625,-3.125,25,43.137257,47.058823,16.078432,31.764706,16.078432,0,102,0,43,7,461.399994,390.100006,13.632,33.333332,0,8440,0,255,0,0,0,0
2528,1241,675.75,0,15.686275,23.529411,89,-1.5625,-3.125,25,43.92157,47.058823,16.078432,31.764706,16.078432,0,102,0,43,7,461.399994,390.100006,13.632,25.09804,0,8440,0,255,0,0,0,0
2529,1241,675.75,0,15.686275,23.529411,89,-1.5625,-3.125,25,43.92157,47.058823,16.078432,31.764706,15.686275,0,102,0,43,7,460.200012,388.299988,13.828,25.09804,0,8440,0,255,0,0,0,0
2530,1241,675.75,0,15.686275,31.764706,88,-1.5625,-0.78125,25,43.92157,47.058823,16.078432,31.764706,15.686275,0,102,0,43,7,460.200012,388.299988,13.828,25.09804,0,8440,0,255,0,0,0,0
2531,1243,1003.75,0,18.039215,31.764706,88,-1.5625,-0.78125,27,43.92157,47.058823,16.078432,31.764706,15.686275,0,102,0,43,4,460.200012,388.299988,13.828,25.09804,0,8440,0,255,0,0,0,0
2532,1243,1003.75,0,18.039215,31.764706,88,-1.5625,-0.78125,27,42.35294,47.058823,16.078432,31.764706,15.686275,0,102,0,43,4,459,386.700012,13.828,27.058823,0,8440,0,255,0,0,0,0
2533,1243,1003.75,0,18.039215,31.764706,88,-1.5625,-0.78125,27,42.35294,50.980392,16.078432,31.764706,19.215687,0,102,0,43,4,459,386.700012,12.91,27.058823,0,8440,0,255,0,0,0,0
2534,1243,739,0,18.039215,40.392159,88,-1.5625,0,39,42.35294,50.980392,16.078432,31.764706,19.215687,0,102,0,43,-6,459,386.700012,12.91,27.058823,0,8440,0,255,0,0,0,0
2535,1245,739,0,20.784313,40.392159,88,-1.5625,0,39,42.35294,50.980392,16.078432,31.764706,19.215687,0,102,0,43,-6,459,386.700012,12.91,27.058823,0,8440,0,255,0,0,0,0
2536,1245,739,0,20.784313,40.392159,88,-1.5625,0,39,43.137257,53.725491,16.078432,31.764706,19.215687,0,102,3.921569,43,-6,458.600006,385.200012,13.789,100,0,8440,0,255,0,0,0,0
2537,1245,739,0,20.784313,40.392159,88,-1.5625,0,39,43.137257,53.725491,24.705883,40.784313,20.784313,0,102,3.921569,43,-6,458.600006,385.200012,13.789,100,0,8440,0,255,0,2.77777777777778,0,0
2538,1245,1501.5,10,17.254902,20,88,-1.5625,2.34375,20,43.137257,53.725491,24.705883,40.784313,20.784313,0,102,3.921569,42,17,458.600006,385.200012,13.789,100,0,8440,0,255,1.51662800735559,0,352.305946780693,2.24077375408299
2539,1247,1501.5,10,17.254902,20,88,-1.5625,2.34375,20,43.137257,53.725491,24.705883,40.784313,20.784313,0,102,3.921569,42,17,458.600006,385.200012,13.789,100,0,8440,0,255,1.51662800735559,0,352.305946780693,2.24077375408299
2540,1247,1501.5,10,17.254902,20,88,-1.5625,2.34375,20,43.137257,62.745098,32.156864,47.843136,27.450981,0,102,11.372549,42,17,458.5,384.5,13.789,100,0,8440,0,255,1.51662800735559,0,352.305946780693,2.24077375408299
2541,1247,1501.5,10,17.254902,71.764709,88,-1.5625,2.34375,20,43.137257,62.745098,32.156864,47.843136,27.450981,0,102,11.372549,42,17,458.5,384.5,13.789,100,0,8440,0,255,1.51662800735559,1.66666666666667,10649.5281690029,67.734261747571
2542,1248,1573.25,16,24.705883,71.764709,88,-4.6875,2.34375,69,43.137257,62.745098,32.156864,47.843136,27.450981,0,102,11.372549,41,13,458.5,384.5,13.789,100,0,8440,0,255,2.42660481176894,0,583.786485013718,3.54372218775211
2543,1248,1573.25,16,24.705883,71.764709,88,-4.6875,2.34375,69,56.862743,62.745098,32.156864,47.843136,27.450981,0,102,11.372549,41,13,462.100006,384.799988,13.789,78.039215,0,8440,0,255,2.42660481176894,0,583.786485013718,3.54372218775211
2544,1248,1573.25,16,24.705883,71.764709,88,-4.6875,2.34375,69,56.862743,49.803921,16.078432,31.764706,17.647058,0,102,0,41,13,462.100006,384.799988,13.867,78.039215,0,8440,0,255,2.42660481176894,2.77777777777778,28043.045744273,170.227927448153
2545,1248,1312.5,26,24.705883,84.313728,88,-4.6875,0,85,56.862743,49.803921,16.078432,31.764706,17.647058,0,102,0,41,0,462.100006,384.799988,13.867,78.039215,0,8440,0,255,3.94323281912453,0,1036.57728261746,7.54233375161653
2546,1250,1312.5,26,25.09804,84.313728,88,-4.6875,0,85,56.862743,49.803921,16.078432,31.764706,17.647058,0,102,0,41,0,462.100006,384.799988,13.867,78.039215,0,8440,0,255,3.94323281912453,0,1036.57728261746,7.54233375161653
2547,1250,1312.5,26,25.09804,84.313728,88,-4.6875,0,85,42.35294,50.980392,16.078432,31.764706,17.647058,0,102,0.392157,41,0,466.200012,385.5,13.867,44.313725,0,8440,0,255,3.94323281912453,0,1036.57728261746,7.54233375161653
2548,1250,1312.5,26,25.09804,84.313728,88,-4.6875,0,85,42.35294,50.980392,25.490196,41.176472,23.137255,0,102,0.392157,41,0,466.200012,385.5,13.867,44.313725,0,8440,0,255,3.94323281912453,1.11111111111111,18885.095801136,137.41155421017
2549,1250,1486.5,30,21.960785,52.156864,88,-1.5625,-2.34375,53,42.35294,50.980392,25.490196,41.176472,23.137255,0,102,0.392157,40,18,466.200012,385.5,13.867,44.313725,0,8440,0,255,4.54988402206676,0,1250.1579380787,8.03162348378851
2550,1252,1486.5,30,21.960785,52.156864,88,-1.5625,-2.34375,53,42.35294,50.980392,25.490196,41.176472,23.137255,0,102,0.392157,40,18,466.200012,385.5,13.867,60,0,8440,0,255,4.54988402206676,0,1250.1579380787,8.03162348378851
2551,1252,1486.5,30,21.960785,52.156864,88,-1.5625,-2.34375,53,42.35294,55.686275,25.09804,40.784313,22.352942,0,102,5.490196,40,18,471.399994,386.899994,13.847,60,0,8440,0,255,4.54988402206676,0,1250.1579380787,8.03162348378851
2552,1252,1486.5,30,21.960785,48.235294,88,-1.5625,-2.34375,53,42.35294,55.686275,25.09804,40.784313,22.352942,0,102,5.490196,40,18,471.399994,386.899994,13.847,60,0,8440,0,255,4.54988402206676,0.555555555555555,11547.3801603009,74.1859943026397
2553,1254,1698.25,32,22.352942,48.235294,88,-2.34375,-5.46875,50,42.35294,55.686275,25.09804,40.784313,22.352942,0,102,5.490196,40,21,471.399994,386.899994,13.847,60,0,8440,0,255,4.85320962353788,0,1365.45083010974,7.67852520391463
2554,1254,1698.25,32,22.352942,48.235294,88,-2.34375,-5.46875,50,45.882355,55.686275,25.09804,40.784313,22.352942,0,102,5.490196,40,21,474.400024,386.899994,13.847,80.392159,0,8440,0,255,4.85320962353788,0,1365.45083010974,7.67852520391463
2555,1254,1698.25,32,22.352942,48.235294,88,-2.34375,-5.46875,50,45.882355,55.686275,24.705883,40.784313,23.137255,0,102,5.490196,40,21,474.400024,387.799988,13.847,80.392159,0,8440,0,255,4.85320962353788,0,1365.45083010974,7.67852520391463
2556,1254,1887.5,32,22.352942,50.196079,87,-2.34375,0,51,45.882355,55.686275,24.705883,40.784313,23.137255,0,102,5.490196,40,21,474.400024,387.799988,13.847,80.392159,0,8440,0,255,4.85320962353788,1.66666666666667,34316.5619412208,173.628167702601
2557,1256,1887.5,38,22.745098,50.196079,87,-2.34375,0,51,45.882355,55.686275,24.705883,40.784313,23.137255,0,102,5.490196,40,21,474.400024,387.799988,13.847,80.392159,0,8440,0,255,5.76318642795123,0,1749.97752575017,8.85419092498762
2558,1256,1887.5,38,22.745098,50.196079,87,-2.34375,0,51,39.215687,55.686275,24.705883,40.784313,23.137255,0,102,4.705883,40,21,480.400024,389.899994,13.847,32.156864,0,8440,0,255,5.76318642795123,0,1749.97752575017,8.85419092498762
2559,1256,1887.5,38,22.745098,50.196079,87,-2.34375,0,51,39.215687,60.784313,30.588236,46.666668,30.196079,0,102,4.705883,40,21,480.400024,389.899994,13.847,32.156864,0,8440,0,255,5.76318642795123,0.555555555555555,14793.1256738983,74.8473378467438
2560,1256,1500,40,29.411764,87.84314,87,-4.6875,-4.6875,87,39.215687,60.784313,30.588236,46.666668,30.196079,0,102,4.705883,40,4,480.400024,389.899994,13.847,32.156864,0,8440,0,255,6.06651202942235,0,1892.32403146433,12.0477963336563
2561,1258,1500,40,29.411764,87.84314,87,-4.6875,-4.6875,87,50.196079,60.784313,30.588236,46.666668,30.196079,0,102,4.705883,40,4,480.400024,389.899994,13.847,0,0,8440,0,255,6.06651202942235,0,1892.32403146433,12.0477963336563
2562,1258,1500,40,29.411764,87.84314,87,-4.6875,-4.6875,87,50.196079,60.392159,27.058823,43.137257,26.274509,0,102,8.235294,40,4,489.200012,393.700012,13.867,0,0,8441,0,255,6.06651202942235,0,1892.32403146433,12.0477963336563
2563,1258,1500,40,29.411764,87.84314,87,-4.6875,-4.6875,87,50.196079,60.392159,27.058823,43.137257,26.274509,0,102,8.235294,40,4,489.200012,393.700012,13.867,0,0,8441,0,255,6.06651202942235,1.66666666666667,43081.2129203532,274.283722259582
2564,1259,1696,46,22.745098,63.92157,87,-2.34375,-3.125,58,50.196079,60.392159,27.058823,43.137257,26.274509,0,102,8.235294,39,18,489.200012,393.700012,13.867,0,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.3299479579449
2565,1259,1696,46,22.745098,63.92157,87,-2.34375,-3.125,58,38.431374,60.392159,27.058823,43.137257,26.274509,0,102,8.235294,39,18,489.200012,393.700012,13.867,30.196079,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.3299479579449
2566,1259,1696,46,22.745098,63.92157,87,-2.34375,-3.125,58,38.431374,49.803921,16.078432,31.764706,17.647058,0,102,0,39,18,498.799988,398.299988,13.847,30.196079,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.3299479579449
2567,1259,1696,46,22.745098,21.17647,87,1.5625,1.5625,22,38.431374,49.803921,16.078432,31.764706,17.647058,0,102,0,39,18,498.799988,398.299988,13.847,30.196079,0,8441,0,255,6.9764888338357,0.555555555555555,18156.3611669196,102.236585580237
2568,1261,1671,48,18.431372,21.17647,87,1.5625,1.5625,22,38.431374,49.803921,16.078432,31.764706,17.647058,0,102,0,39,17,498.799988,398.299988,13.847,30.196079,0,8441,0,255,7.27981443530682,0,2542.87089537037,14.5328647820389
2569,1261,1671,48,18.431372,21.17647,87,1.5625,1.5625,22,37.254902,49.803921,16.078432,31.764706,17.647058,0,102,0,39,17,502.400024,400.100006,13.867,16.470589,0,8441,0,255,7.27981443530682,0,2542.87089537037,14.5328647820389
2570,1261,1671,48,18.431372,21.17647,87,1.5625,1.5625,22,37.254902,50.588234,19.607843,35.294117,18.431372,0,102,0.392157,39,17,502.400024,400.100006,13.867,16.470589,0,8441,0,255,7.27981443530682,-0.555555555555555,0,0
2571,1261,1622.5,46,18.431372,21.17647,87,1.5625,7.03125,22,37.254902,50.588234,19.607843,35.294117,18.431372,0,102,0.392157,40,22,502.400024,400.100006,13.867,16.470589,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.9338007622031
2572,1263,1622.5,46,18.431372,21.17647,87,1.5625,7.03125,22,30.196079,50.588234,19.607843,35.294117,18.431372,0,102,0.392157,40,22,502.400024,400.100006,13.867,17.254902,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.9338007622031
2573,1263,1622.5,46,18.431372,21.17647,87,1.5625,7.03125,22,30.196079,50.980392,20.392157,36.07843,18.82353,0,102,0.784314,40,22,507.599976,403.100006,13.847,17.254902,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.9338007622031
2574,1263,1622.5,46,18.431372,21.17647,87,1.5625,7.03125,22,30.196079,50.980392,20.392157,36.07843,18.82353,0,102,0.784314,40,22,507.599976,403.100006,13.847,17.254902,0,8441,0,255,6.9764888338357,-0.277777777777777,0,0
2575,1263,1582,45,19.215687,25.09804,87,1.5625,3.90625,26,30.196079,50.980392,20.392157,36.07843,18.82353,0,102,0.784314,40,24,507.599976,403.100006,13.847,17.254902,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.7808114099785
2576,1265,1582,45,19.215687,25.09804,87,1.5625,3.90625,26,26.274509,50.980392,20.392157,36.07843,18.82353,0,102,0.784314,40,24,507.599976,403.100006,13.847,0,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.7808114099785
2577,1265,1582,45,19.215687,25.09804,87,1.5625,3.90625,26,26.274509,51.764706,20.392157,36.470589,19.215687,0,102,1.176471,40,24,511,405.100006,13.867,0,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.7808114099785
2578,1265,1582,45,19.215687,25.882353,87,2.34375,-2.34375,26,26.274509,51.764706,20.392157,36.470589,19.215687,0,102,1.176471,40,24,511,405.100006,13.867,0,0,8441,0,255,6.82482603310014,-0.277777777777779,0,0
2579,1267,1548.25,44,19.215687,25.882353,87,2.34375,-2.34375,27,26.274509,51.764706,20.392157,36.470589,19.215687,0,102,1.176471,41,24,511,405.100006,13.867,0,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.5738135297903
2580,1267,1548.25,44,19.215687,25.882353,87,2.34375,-2.34375,27,35.294117,51.764706,20.392157,36.470589,19.215687,0,102,1.176471,41,24,513.200012,406.600006,13.847,22.352942,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.5738135297903
2581,1267,1548.25,44,19.215687,25.882353,87,2.34375,-2.34375,27,35.294117,52.549019,21.960785,37.64706,20,0,102,2.352941,41,24,513.200012,406.600006,13.847,22.352942,0,8441,0,255,6.67316323236458,-0.277777777777777,0,0
2582,1267,1528,43,20,30.980392,87,0.78125,2.34375,31,35.294117,52.549019,21.960785,37.64706,20,0,102,2.352941,41,25,513.200012,406.600006,13.847,22.352942,0,8441,0,255,6.52150043162903,0,2120.45757242691,13.2528598276682
2583,1268,1528,43,20,30.980392,87,0.78125,2.34375,31,31.764706,52.549019,21.960785,37.64706,20,0,102,2.352941,41,25,513.200012,406.600006,13.847,28.627451,0,8441,0,255,6.52150043162903,0,2120.45757242691,13.2528598276682
2584,1268,1528,43,20,30.980392,87,0.78125,2.34375,31,31.764706,52.156864,21.568628,37.64706,19.607843,0,102,1.568627,41,25,514.099976,407.100006,13.847,28.627451,0,8441,0,255,6.52150043162903,0,2120.45757242691,13.2528598276682
2585,1268,1528,43,20,30.980392,87,0.78125,2.34375,31,31.764706,52.156864,21.568628,37.64706,19.607843,0,102,1.568627,41,25,514.099976,407.100006,13.847,28.627451,0,8441,0,255,6.52150043162903,-0.277777777777779,0,0
2586,1268,1518.75,42,20,30.588236,87,0.78125,0.78125,32,31.764706,52.156864,21.568628,37.64706,19.607843,0,102,1.568627,41,24,514.099976,407.100006,13.847,28.627451,0,8441,0,255,6.36983763089347,0,2042.40014108796,12.8427465661827
2587,1270,1518.75,42,20,30.588236,87,0.78125,0.78125,32,27.843138,52.156864,21.568628,37.64706,19.607843,0,102,1.568627,41,24,514.099976,407.100006,13.847,43.92157,0,8441,0,255,6.36983763089347,0,2042.40014108796,12.8427465661827
2588,1270,1518.75,42,20,30.588236,87,0.78125,0.78125,32,27.843138,52.549019,21.960785,38.039215,20,0,102,1.960784,41,24,515.5,407.799988,13.847,43.92157,0,8441,0,255,6.36983763089347,0,2042.40014108796,12.8427465661827
2589,1270,1518.75,42,20,34.901962,87,-0.78125,3.125,32,27.843138,52.549019,21.960785,38.039215,20,0,102,1.960784,41,24,515.5,407.799988,13.847,43.92157,0,8441,0,255,6.36983763089347,0.555555555555555,16458.5112521991,103.492202441811
2590,1272,1522.5,44,20.784313,34.901962,87,-0.78125,3.125,36,27.843138,52.549019,21.960785,38.039215,20,0,102,1.960784,41,23,515.5,407.799988,13.847,43.92157,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.8033870591119
2591,1272,1522.5,44,20.784313,34.901962,87,-0.78125,3.125,36,31.764706,52.549019,21.960785,38.039215,20,0,102,1.960784,41,23,516.700012,408.200012,13.847,69.411766,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.8033870591119
2592,1272,1522.5,44,20.784313,34.901962,87,-0.78125,3.125,36,31.764706,53.725491,23.137255,39.215687,20.784313,0,102,3.137255,41,23,516.700012,408.200012,13.847,69.411766,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.8033870591119
2593,1272,1548.25,44,20.784313,38.431374,87,-1.5625,2.34375,40,31.764706,53.725491,23.137255,39.215687,20.784313,0,102,3.137255,41,22,516.700012,408.200012,13.847,69.411766,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.5738135297903
2594,1274,1548.25,44,20.784313,38.431374,87,-1.5625,2.34375,40,31.764706,53.725491,23.137255,39.215687,20.784313,0,102,3.137255,41,22,516.700012,408.200012,13.847,82.352943,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.5738135297903
2595,1274,1548.25,44,20.784313,38.431374,87,-1.5625,2.34375,40,31.764706,53.333332,23.137255,38.823528,20.784313,0,102,2.745098,41,22,518.200012,408.700012,13.847,82.352943,0,8441,0,255,6.67316323236458,0,2200.59233481653,13.5738135297903
2596,1274,1548.25,44,20.784313,38.431374,87,-1.5625,2.34375,40,31.764706,53.333332,23.137255,38.823528,20.784313,0,102,2.745098,41,22,518.200012,408.700012,13.847,82.352943,0,8441,0,255,6.67316323236458,0.277777777777779,9751.88863111285,60.1521307457631
2597,1274,1596,45,20.784313,38.039215,87,-1.5625,1.5625,39,31.764706,53.333332,23.137255,38.823528,20.784313,0,102,2.745098,40,23,518.200012,408.700012,13.847,82.352943,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.6599270993646
2598,1276,1596,45,20.784313,38.039215,87,-1.5625,1.5625,39,34.117645,53.333332,23.137255,38.823528,20.784313,0,102,2.745098,40,23,518.200012,408.700012,13.847,91.764709,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.6599270993646
2599,1276,1596,45,20.784313,38.039215,87,-1.5625,1.5625,39,34.117645,53.725491,23.137255,38.823528,20.784313,0,102,2.745098,40,23,518.900024,408.899994,13.847,91.764709,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.6599270993646
2600,1276,1596,45,20.784313,37.64706,87,-1.5625,0.78125,39,34.117645,53.725491,23.137255,38.823528,20.784313,0,102,2.745098,40,23,518.900024,408.899994,13.847,91.764709,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.6599270993646
2601,1277,1625.75,45,21.17647,37.64706,87,-1.5625,0.78125,39,34.117645,53.725491,23.137255,38.823528,20.784313,0,102,2.745098,40,23,518.900024,408.899994,13.847,91.764709,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.4099607261793
2602,1277,1625.75,45,21.17647,37.64706,87,-1.5625,0.78125,39,40.784313,53.725491,23.137255,38.823528,20.784313,0,102,2.745098,40,23,520.5,409.200012,13.847,92.941177,0,8441,0,255,6.82482603310014,0,2282.85273828125,13.4099607261793
2603,1277,1625.75,45,21.17647,37.64706,87,-1.5625,0.78125,39,40.784313,53.725491,23.137255,38.823528,20.784313,0,102,3.137255,40,23,520.5,409.200012,13.847,92.941177,0,8441,0,255,6.82482603310014,0.277777777777777,10005.7694049479,58.7760097292034
2604,1277,1676.5,46,21.17647,36.07843,87,-0.78125,-3.125,36,40.784313,53.725491,23.137255,38.823528,20.784313,0,102,3.137255,40,24,520.5,409.200012,13.847,92.941177,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.4849935798834
2605,1279,1676.5,46,20.784313,36.07843,87,-0.78125,-3.125,36,40.784313,53.725491,23.137255,38.823528,20.784313,0,102,3.137255,40,24,520.5,409.200012,13.847,92.941177,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.4849935798834
2606,1279,1676.5,46,20.784313,36.07843,87,-0.78125,-3.125,36,39.607841,53.333332,22.745098,38.823528,20.784313,0,102,2.745098,40,24,522.099976,409.600006,13.847,90.588234,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.4849935798834
2607,1279,1676.5,46,20.784313,36.07843,87,-0.78125,-3.125,36,39.607841,53.333332,22.745098,38.823528,20.784313,0,102,2.745098,40,24,522.099976,409.600006,13.847,90.588234,0,8441,0,255,6.9764888338357,0.555555555555555,18156.3611669196,103.425737634406
2608,1279,1698.25,48,20.784313,34.509804,87,0,-3.125,36,39.607841,53.333332,22.745098,38.823528,20.784313,0,102,2.745098,40,25,522.099976,409.600006,13.847,90.588234,0,8441,0,255,7.27981443530682,0,2542.87089537037,14.2996714563739
2609,1281,1698.25,48,20.784313,34.509804,87,0,-3.125,36,40.392159,53.333332,22.745098,38.823528,20.784313,0,102,2.745098,40,25,522.099976,409.600006,13.847,89.411766,0,8441,0,255,7.27981443530682,0,2542.87089537037,14.2996714563739
2610,1281,1698.25,48,20.784313,34.509804,87,0,-3.125,36,40.392159,53.333332,22.745098,38.431374,20.784313,0,102,2.745098,40,25,523.799988,410,13.847,89.411766,0,8441,0,255,7.27981443530682,0,2542.87089537037,14.2996714563739
2611,1281,1698.25,48,20.784313,32.941177,87,0,-3.125,36,40.392159,53.333332,22.745098,38.431374,20.784313,0,102,2.745098,40,25,523.799988,410,13.847,89.411766,0,8441,0,255,7.27981443530682,0.277777777777779,10780.6486731482,60.6242866648403
2612,1283,1729.5,49,20.392157,32.941177,87,0,1.5625,33,40.392159,53.333332,22.745098,38.431374,20.784313,0,102,2.745098,40,26,523.799988,410,13.847,89.411766,0,8441,0,255,7.43147723604238,0,2634.11696337984,14.5451384794897
2613,1283,1729.5,49,20.392157,32.941177,87,0,1.5625,33,40.784313,53.333332,22.745098,38.431374,20.784313,0,102,2.745098,40,26,524.5,410.100006,13.847,42.745098,0,8441,0,255,7.43147723604238,0,2634.11696337984,14.5451384794897
2614,1283,1729.5,49,20.392157,32.941177,87,0,1.5625,33,40.784313,52.941177,22.352942,38.039215,20.784313,0,102,1.568627,40,26,524.5,410.100006,13.847,42.745098,0,8441,0,255,7.43147723604238,0,2634.11696337984,14.5451384794897
2615,1283,1706.25,49,20.392157,30.196079,86,0.78125,2.34375,31,40.784313,52.941177,22.352942,38.039215,20.784313,0,102,1.568627,40,27,524.5,410.100006,13.847,42.745098,0,8441,0,255,7.43147723604238,0,2634.11696337984,14.7433359708586
2616,1285,1706.25,49,20.392157,30.196079,86,0.78125,2.34375,31,40.784313,52.941177,22.352942,38.039215,20.784313,0,102,1.568627,40,27,524.5,410.100006,13.847,42.745098,0,8441,0,255,7.43147723604238,0,2634.11696337984,14.7433359708586
2617,1285,1706.25,49,20.392157,30.196079,86,0.78125,2.34375,31,41.176472,50.980392,22.352942,38.039215,20.784313,0,102,1.960784,40,27,525.400024,410.100006,13.847,76.07843,0,8441,0,255,7.43147723604238,0,2634.11696337984,14.7433359708586
2618,1285,1706.25,49,20.392157,30.196079,86,0.78125,2.34375,31,41.176472,50.980392,19.607843,34.901962,17.254902,0,102,1.960784,40,27,525.400024,410.100006,13.847,76.07843,0,8441,0,255,7.43147723604238,0.277777777777779,11043.515111528,61.8113226755121
2619,1285,1679.5,50,20,18.039215,86,-1.5625,0,19,41.176472,50.980392,19.607843,34.901962,17.254902,0,102,1.960784,40,5,525.400024,410.100006,13.847,76.07843,0,8441,0,255,7.58314003677794,0,2727.73022258659,15.5104636056576
2620,1287,1679.5,50,20,18.039215,86,-1.5625,0,19,47.058823,50.980392,19.607843,34.901962,17.254902,0,102,1.960784,40,5,525.400024,410.100006,13.847,77.647057,0,8441,0,255,7.58314003677794,0,2727.73022258659,15.5104636056576
2621,1287,1679.5,50,20,18.039215,86,-1.5625,0,19,47.058823,51.764706,21.17647,37.254902,19.607843,0,102,1.960784,40,5,526,409.799988,13.867,77.647057,0,8441,0,255,7.58314003677794,0,2727.73022258659,15.5104636056576
2622,1287,1679.5,50,20,28.235294,86,-1.5625,0,19,47.058823,51.764706,21.17647,37.254902,19.607843,0,102,1.960784,40,5,526,409.799988,13.867,77.647057,0,8441,0,255,7.58314003677794,-0.833333333333334,0,0
2623,1288,1671,47,20,28.235294,86,1.5625,2.34375,29,47.058823,51.764706,21.17647,37.254902,19.607843,0,102,1.960784,41,27,526,409.799988,13.867,77.647057,0,8441,0,255,7.12815163457126,0,2453.94370853374,14.0246334030504
2624,1288,1671,47,20,28.235294,86,1.5625,2.34375,29,40.784313,51.764706,21.17647,37.254902,19.607843,0,102,1.960784,41,27,526.400024,409.799988,13.867,67.84314,0,8441,0,255,7.12815163457126,0,2453.94370853374,14.0246334030504
2625,1288,1671,47,20,28.235294,86,1.5625,2.34375,29,40.784313,51.764706,21.17647,37.254902,19.607843,0,102,1.568627,41,27,526.400024,409.5,13.886,67.84314,0,8441,0,255,7.12815163457126,0,2453.94370853374,14.0246334030504
2626,1288,1642.75,47,20,30.588236,86,0.78125,-3.125,31,40.784313,51.764706,21.17647,37.254902,19.607843,0,102,1.568627,41,27,526.400024,409.5,13.886,67.84314,0,8441,0,255,7.12815163457126,-0.277777777777779,0,0
2627,1290,1642.75,46,20,30.588236,86,0.78125,-3.125,31,40.784313,51.764706,21.17647,37.254902,19.607843,0,102,1.568627,41,26,526.400024,409.5,13.886,67.84314,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.7620403206054
2628,1290,1642.75,46,20,30.588236,86,0.78125,-3.125,31,40.392159,51.764706,21.17647,37.254902,19.607843,0,102,2.352941,41,26,526.5,409.200012,13.886,76.862747,0,8441,0,255,6.9764888338357,0,2367.28709284551,13.7620403206054
