Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
2788,1369,1784.25,37,21.17647,34.901962,86,-1.5625,6.25,35,30.980392,53.725491,21.960785,37.64706,20.784313,0,102,2.745098,46,26,546.299988,410.700012,13.691,90.196075,0,7857,0,255,5.61152362721567,0,1681.58209929805,9.0004814618447
2789,1369,1784.25,37,21.17647,34.901962,86,-1.5625,6.25,35,30.980392,53.725491,21.960785,37.64706,20.784313,0,102,2.745098,46,26,546.400024,410.5,13.691,93.725487,0,7857,0,255,5.61152362721567,0,1681.58209929805,9.0004814618447
2790,1369,1784.25,37,21.17647,34.901962,86,-1.5625,6.25,35,30.980392,53.725491,21.960785,37.64706,21.17647,0,102,3.137255,46,26,546.400024,410.5,13.691,93.725487,0,7857,0,255,5.61152362721567,0.277777777777779,8031.53580300178,42.9879035553689
2791,1369,1817.75,38,20.784313,32.941177,86,-1.5625,3.90625,35,30.980392,53.725491,21.960785,37.64706,21.17647,0,102,3.137255,46,26,546.400024,410.5,13.691,93.725487,0,7857,0,255,5.76318642795123,0,1749.97752575017,9.19394051487506
2792,1371,1817.75,38,20.784313,32.941177,86,-1.5625,3.90625,35,30.196079,53.725491,21.960785,37.64706,21.17647,0,102,3.137255,46,26,546.400024,410.5,13.691,87.450981,0,7857,0,255,5.76318642795123,0,1749.97752575017,9.19394051487506
2793,1371,1817.75,38,20.784313,32.941177,86,-1.5625,3.90625,35,30.196079,52.941177,21.17647,37.254902,20,0,102,2.745098,46,26,546.799988,410.299988,13.691,87.450981,0,7857,0,255,5.76318642795123,0,1749.97752575017,9.19394051487506
2794,1371,1817.75,38,20.784313,32.941177,86,-1.5625,3.90625,35,30.196079,52.941177,21.17647,37.254902,20,0,102,2.745098,46,26,546.799988,410.299988,13.691,87.450981,0,7857,0,255,5.76318642795123,-0.277777777777779,0,0
2795,1371,1805.25,37,18.431372,23.921568,86,-0.78125,6.25,25,30.196079,52.941177,21.17647,37.254902,20,0,102,2.745098,46,25,546.799988,410.299988,13.691,87.450981,0,7857,0,255,5.61152362721567,0,1681.58209929805,8.89578122049379
2796,1373,1805.25,37,18.431372,23.921568,86,-0.78125,6.25,25,31.764706,52.941177,21.17647,37.254902,20,0,102,2.745098,46,25,546.799988,410.299988,13.691,54.509804,0,7857,0,255,5.61152362721567,0,1681.58209929805,8.89578122049379
2797,1373,1805.25,37,18.431372,23.921568,86,-0.78125,6.25,25,31.764706,51.372547,20.784313,36.862743,19.607843,0,102,0.784314,46,25,547,410,13.75,54.509804,0,7857,0,255,5.61152362721567,0,1681.58209929805,8.89578122049379
2798,1373,1805.25,37,18.431372,28.235294,86,-0.78125,3.125,25,31.764706,51.372547,20.784313,36.862743,19.607843,0,102,0.784314,46,25,547,410,13.75,54.509804,0,7857,0,255,5.61152362721567,0,1681.58209929805,8.89578122049379
2799,1375,1772.5,37,20,28.235294,86,-0.78125,3.125,29,31.764706,51.372547,20.784313,36.862743,19.607843,0,102,0.784314,46,27,547,410,13.75,54.509804,0,7857,0,255,5.61152362721567,0,1681.58209929805,9.06014614854523
2800,1375,1772.5,37,20,28.235294,86,-0.78125,3.125,29,30.196079,51.372547,20.784313,36.862743,19.607843,0,102,0.784314,46,27,546.900024,409.5,13.75,70.196075,0,7857,0,255,5.61152362721567,0,1681.58209929805,9.06014614854523
2801,1375,1772.5,37,20,28.235294,86,-0.78125,3.125,29,30.196079,52.156864,21.568628,37.64706,20,0,102,1.960784,46,27,546.900024,409.5,13.75,70.196075,0,7857,0,255,5.61152362721567,0,1681.58209929805,9.06014614854523
2802,1375,1807,37,19.607843,25.882353,86,-0.78125,6.25,26,30.196079,52.156864,21.568628,37.64706,20,0,102,1.960784,46,26,546.900024,409.5,13.75,70.196075,0,7857,0,255,5.61152362721567,0,1681.58209929805,8.88716604775673
2803,1377,1807,37,19.607843,25.882353,86,-0.78125,6.25,26,29.411764,52.156864,21.568628,37.64706,20,0,102,1.960784,46,26,546.900024,409.5,13.75,61.176472,0,7857,0,255,5.61152362721567,0,1681.58209929805,8.88716604775673
2804,1377,1807,37,19.607843,25.882353,86,-0.78125,6.25,26,29.411764,51.372547,20,36.07843,20,0,102,1.176471,46,26,546.700012,408.899994,13.75,61.176472,0,7857,0,255,5.61152362721567,0,1681.58209929805,8.88716604775673
2805,1377,1807,37,19.607843,25.882353,86,-0.78125,6.25,26,29.411764,51.372547,20,36.07843,18.82353,0,102,1.176471,46,26,546.700012,408.899994,13.75,61.176472,0,7858,0,255,5.61152362721567,0,1681.58209929805,8.88716604775673
2806,1377,1769.5,37,19.215687,23.137255,86,-0.78125,8.59375,24,29.411764,51.372547,20,36.07843,18.82353,0,102,1.176471,46,24,546.700012,408.899994,13.75,61.176472,0,7858,0,255,5.61152362721567,0,1681.58209929805,9.07550666758769
2807,1378,1769.5,37,19.215687,23.137255,86,-0.78125,8.59375,24,29.411764,51.372547,20,36.07843,18.82353,0,102,1.176471,46,24,546.700012,408.899994,13.75,54.509804,0,7858,0,255,5.61152362721567,0,1681.58209929805,9.07550666758769
2808,1378,1769.5,37,19.215687,23.137255,86,-0.78125,8.59375,24,29.411764,50.980392,20,36.470589,18.82353,0,102,1.176471,46,24,546.200012,408.5,13.769,54.509804,0,7858,0,255,5.61152362721567,0,1681.58209929805,9.07550666758769
2809,1378,1769.5,37,19.215687,18.82353,86,-0.78125,0,24,29.411764,50.980392,20,36.470589,18.82353,0,102,1.176471,46,24,546.200012,408.5,13.769,54.509804,0,7858,0,255,5.61152362721567,0,1681.58209929805,9.07550666758769
2810,1380,1717,37,17.647058,18.82353,86,-0.78125,0,18,29.411764,50.980392,20,36.470589,18.82353,0,102,1.176471,46,10,546.200012,408.5,13.769,54.509804,0,7858,0,255,5.61152362721567,0,1681.58209929805,9.35300468741783
2811,1380,1717,37,17.647058,18.82353,86,-0.78125,0,18,30.196079,50.980392,20,36.470589,18.82353,0,102,1.176471,46,10,545.299988,407.600006,13.769,0,0,7858,0,255,5.61152362721567,0,1681.58209929805,9.35300468741783
2812,1380,1717,37,17.647058,18.82353,86,-0.78125,0,18,30.196079,49.411766,16.078432,31.764706,17.647058,0,102,0,46,10,545.299988,407.600006,13.769,0,0,7858,0,255,5.61152362721567,-0.277777777777777,0,0
2813,1380,876.5,36,17.647058,27.058823,86,-0.78125,0,34,30.196079,49.411766,16.078432,31.764706,17.647058,0,102,0,46,4,545.299988,407.600006,13.769,0,0,7858,0,255,5.45986082648011,0,1614.97414375,17.5961244413149
2814,1382,876.5,36,16.470589,27.058823,86,-0.78125,0,34,30.196079,49.411766,16.078432,31.764706,17.647058,0,102,0,46,4,545.299988,407.600006,13.769,0,0,7858,0,255,5.45986082648011,0,1614.97414375,17.5961244413149
2815,1382,876.5,36,16.470589,27.058823,86,-0.78125,0,34,30.196079,47.843136,16.078432,31.764706,17.647058,0,102,0,46,4,542.099976,406.200012,13.671,0,0,7858,0,255,5.45986082648011,0,1614.97414375,17.5961244413149
2816,1382,876.5,36,16.470589,27.058823,86,-0.78125,0,34,30.196079,47.843136,16.078432,31.764706,16.470589,0,102,0,46,4,542.099976,406.200012,13.671,0,0,7858,0,255,5.45986082648011,-0.833333333333334,0,0
2817,1382,746,33,16.470589,27.450981,86,-0.78125,7.8125,28,30.196079,47.843136,16.078432,31.764706,16.470589,0,102,0,47,0,542.099976,406.200012,13.671,0,0,7858,0,255,5.00487242427344,0,1425.39200228588,18.247310485027
2818,1384,746,33,16.470589,27.450981,86,-0.78125,7.8125,28,30.980392,47.843136,16.078432,31.764706,16.470589,0,102,0,47,0,542.099976,406.200012,13.671,0,0,7858,0,255,5.00487242427344,0,1425.39200228588,18.247310485027
2819,1384,746,33,16.470589,27.450981,86,-0.78125,7.8125,28,30.980392,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,540.599976,404.600006,13.085,0,0,7858,0,255,5.00487242427344,0,1425.39200228588,18.247310485027
2820,1384,746,33,16.470589,36.862743,86,-0.78125,7.8125,28,30.980392,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,540.599976,404.600006,13.085,0,0,7858,0,255,5.00487242427344,-0.555555555555555,0,0
2821,1386,937.5,31,18.82353,36.862743,86,-0.78125,6.25,37,30.980392,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,540.599976,404.600006,13.085,0,0,7858,0,255,4.70154682280232,0,1307.05557871549,13.3145394951818
2822,1386,937.5,31,18.82353,36.862743,86,-0.78125,6.25,37,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,537.799988,403.899994,13.085,0,0,7858,0,255,4.70154682280232,0,1307.05557871549,13.3145394951818
2823,1386,937.5,31,18.82353,36.862743,86,-0.78125,6.25,37,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,537.799988,403.899994,13.535,0,0,7858,0,255,4.70154682280232,-1.11111111111111,0,0
2824,1386,974,27,18.82353,34.117645,87,-0.78125,2.34375,35,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,537.799988,403.899994,13.535,0,0,7858,0,255,4.09489561986009,0,1087.96758046875,10.6674439358076
2825,1387,974,27,18.82353,34.117645,87,-0.78125,2.34375,35,32.156864,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,537.799988,403.899994,13.535,0,0,7858,0,255,4.09489561986009,0,1087.96758046875,10.6674439358076
2826,1387,974,27,18.82353,34.117645,87,-0.78125,2.34375,35,33.333332,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,535.400024,402.299988,13.671,0,0,7858,0,255,4.09489561986009,0,1087.96758046875,10.6674439358076
2827,1387,974,27,18.82353,34.117645,87,-0.78125,2.34375,35,33.333332,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,535.400024,402.299988,13.671,0,0,7858,0,255,4.09489561986009,-1.94444444444444,0,0
2828,1387,949,20,18.82353,34.901962,87,-0.78125,-1.5625,36,33.333332,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,535.400024,402.299988,13.671,0,0,7858,0,255,3.03325601471117,0,752.921917995542,7.57682225169381
2829,1389,949,20,18.82353,34.901962,87,-0.78125,-1.5625,36,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,535.400024,402.299988,13.671,0,0,7858,0,255,3.03325601471117,0,752.921917995542,7.57682225169381
2830,1389,949,20,18.82353,34.901962,87,-0.78125,-1.5625,36,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,533.200012,400.700012,13.554,0,0,7858,0,255,3.03325601471117,0,752.921917995542,7.57682225169381
2831,1389,949,20,18.82353,33.725491,87,-0.78125,-1.5625,36,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,47,0,533.200012,400.700012,13.554,0,0,7858,0,255,3.03325601471117,-1.38888888888889,0,0
2832,1391,991.25,15,22.745098,33.725491,87,-0.78125,-4.6875,37,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,47,-8,533.200012,400.700012,13.554,0,0,7858,0,255,2.27494201103338,0,543.555802806713,5.23677973952495
2833,1391,991.25,15,22.745098,33.725491,87,-0.78125,-4.6875,37,42.35294,50.980392,16.078432,31.764706,18.82353,0,102,0,47,-8,531.799988,400.700012,13.554,99.215683,0,7858,0,255,2.27494201103338,0,543.555802806713,5.23677973952495
2834,1391,991.25,15,22.745098,33.725491,87,-0.78125,-4.6875,37,42.35294,58.039215,26.274509,42.35294,24.313726,0,102,5.490196,47,-8,531.799988,399.5,13.437,99.215683,0,7858,0,255,2.27494201103338,0,543.555802806713,5.23677973952495
2835,1391,1477.25,15,22.745098,64.313728,87,-3.125,-2.34375,65,42.35294,58.039215,26.274509,42.35294,24.313726,0,102,5.490196,47,-8,531.799988,399.5,13.437,99.215683,0,7858,0,255,2.27494201103338,0.555555555555555,5692.16691391782,36.7982359302184
2836,1393,1477.25,17,23.529411,64.313728,87,-3.125,-2.34375,65,42.35294,58.039215,26.274509,42.35294,24.313726,0,102,5.490196,46,16,531.799988,399.5,13.437,99.215683,0,7858,0,255,2.5782676125045,0,624.790127611669,4.03909001096052
2837,1393,1477.25,17,23.529411,64.313728,87,-3.125,-2.34375,65,47.058823,58.039215,26.274509,42.35294,24.313726,0,102,0,46,16,532.099976,399.399994,13.691,98.431374,0,7858,0,255,2.5782676125045,0,624.790127611669,4.03909001096052
2838,1393,1477.25,17,23.529411,64.313728,87,-3.125,-2.34375,65,47.058823,50.588234,16.078432,31.764706,18.431372,0,102,0,46,16,532.099976,399.399994,13.691,98.431374,0,7858,0,255,2.5782676125045,1.66666666666667,18130.0679053894,117.205719070211
2839,1393,1230.25,23,25.490196,29.803921,88,-2.34375,0,65,47.058823,50.588234,16.078432,31.764706,18.431372,0,102,0,46,-11,532.099976,399.399994,13.691,98.431374,0,7858,0,255,3.48824441691785,0,889.749512777563,6.90681393783843
2840,1395,1230.25,23,25.490196,29.803921,88,-2.34375,0,65,34.117645,50.588234,16.078432,31.764706,18.431372,0,102,0,46,-11,532.099976,399.399994,13.691,85.882355,0,7858,0,255,3.48824441691785,0,889.749512777563,6.90681393783843
2841,1395,1230.25,23,25.490196,29.803921,88,-2.34375,0,65,34.117645,55.294117,23.529411,39.215687,22.352942,0,102,3.529412,46,-11,533,399.399994,13.691,85.882355,0,7858,0,255,3.48824441691785,0,889.749512777563,6.90681393783843
2842,1395,1230.25,23,25.490196,29.803921,88,-2.34375,0,65,34.117645,55.294117,23.529411,39.215687,22.352942,0,102,3.529412,46,-11,533,399.399994,13.691,85.882355,0,7858,0,255,3.48824441691785,1.66666666666667,24573.3606238887,190.754394601209
2843,1397,1457.75,29,21.960785,53.725491,88,0,-2.34375,55,34.117645,55.294117,23.529411,39.215687,22.352942,0,102,3.529412,46,18,533,399.399994,13.691,85.882355,0,7858,0,255,4.3982212213312,0,1194.70959817494,7.82677184878798
2844,1397,1457.75,29,21.960785,53.725491,88,0,-2.34375,55,25.882353,55.294117,23.529411,39.215687,22.352942,0,102,3.529412,46,18,533,399.399994,13.691,54.901962,0,7858,0,255,4.3982212213312,0,1194.70959817494,7.82677184878798
2845,1397,1457.75,29,21.960785,53.725491,88,0,-2.34375,55,25.882353,53.333332,23.137255,39.215687,20.784313,0,102,1.960784,46,18,534.900024,400.100006,13.75,54.901962,0,7858,0,255,4.3982212213312,0,1194.70959817494,7.82677184878798
2846,1397,1457.75,29,21.960785,34.509804,88,-1.5625,0,35,25.882353,53.333332,23.137255,39.215687,20.784313,0,102,1.960784,46,18,534.900024,400.100006,13.75,54.901962,0,7858,0,255,4.3982212213312,0.555555555555555,11148.6910796564,73.0372147561096
2847,1398,1581.25,31,20.392157,34.509804,88,-1.5625,0,35,25.882353,53.333332,23.137255,39.215687,20.784313,0,102,1.960784,46,24,534.900024,400.100006,13.75,54.901962,0,7858,0,255,4.70154682280232,0,1307.05557871549,7.89399574813151
2848,1398,1581.25,31,20.392157,34.509804,88,-1.5625,0,35,25.09804,53.333332,23.137255,39.215687,20.784313,0,102,1.960784,46,24,536.299988,400.600006,13.75,47.450981,0,7858,0,255,4.70154682280232,0,1307.05557871549,7.89399574813151
2849,1398,1581.25,31,20.392157,34.509804,88,-1.5625,0,35,25.09804,51.764706,21.568628,37.254902,19.607843,0,102,0.784314,46,24,536.299988,400.600006,13.75,47.450981,0,7858,0,255,4.70154682280232,0.833333333333334,17267.75002316,104.289019902721
2850,1398,1617.75,34,19.607843,27.450981,88,-0.78125,2.34375,28,25.09804,51.764706,21.568628,37.254902,19.607843,0,102,0.784314,46,25,536.299988,400.600006,13.75,47.450981,0,7858,0,255,5.156535225009,0,1486.92740526835,8.77772011764037
2851,1400,1617.75,34,19.607843,27.450981,88,-0.78125,2.34375,28,27.058823,51.764706,21.568628,37.254902,19.607843,0,102,0.784314,46,25,536.299988,400.600006,13.75,45.490196,0,7858,0,255,5.156535225009,0,1486.92740526835,8.77772011764037
2852,1400,1617.75,34,19.607843,27.450981,88,-0.78125,2.34375,28,27.058823,52.156864,21.568628,37.64706,19.607843,0,102,0.784314,46,25,536.799988,400.700012,13.75,45.490196,0,7858,0,255,5.156535225009,0,1486.92740526835,8.77772011764037
2853,1400,1617.75,34,19.607843,27.450981,88,-0.78125,2.34375,28,27.058823,52.156864,21.568628,37.64706,19.607843,0,102,0.784314,46,25,536.799988,400.700012,13.75,45.490196,0,7858,0,255,5.156535225009,0,1486.92740526835,8.77772011764037
2854,1402,1639.75,34,19.607843,28.627451,88,-0.78125,3.90625,29,27.058823,52.156864,21.568628,37.64706,19.607843,0,102,0.784314,46,26,536.799988,400.700012,13.75,45.490196,0,7858,0,255,5.156535225009,0,1486.92740526835,8.65995226120611
2855,1402,1639.75,34,19.607843,28.627451,88,-0.78125,3.90625,29,28.627451,52.156864,21.568628,37.64706,19.607843,0,102,0.784314,46,26,536.799988,400.700012,13.75,60,0,7858,0,255,5.156535225009,0,1486.92740526835,8.65995226120611
2856,1402,1639.75,34,19.607843,28.627451,88,-0.78125,3.90625,29,28.627451,51.764706,21.568628,37.64706,19.607843,0,102,0.784314,46,26,537.400024,400.799988,13.75,60,0,7858,0,255,5.156535225009,0,1486.92740526835,8.65995226120611
2857,1402,1639.75,34,19.607843,19.607843,87,-0.78125,4.6875,29,28.627451,51.764706,21.568628,37.64706,19.607843,0,102,0.784314,46,26,537.400024,400.799988,13.75,60,0,7858,0,255,5.156535225009,0,1486.92740526835,8.65995226120611
2858,1404,1614,34,17.254902,19.607843,87,-0.78125,4.6875,20,28.627451,51.764706,21.568628,37.64706,19.607843,0,102,0.784314,46,6,537.400024,400.799988,13.75,60,0,7858,0,255,5.156535225009,0,1486.92740526835,8.79811444876872
2859,1404,1614,34,17.254902,19.607843,87,-0.78125,4.6875,20,28.627451,51.764706,21.568628,37.64706,19.607843,0,102,0.784314,46,6,536.299988,400.5,13.75,0,0,7858,0,255,5.156535225009,0,1486.92740526835,8.79811444876872
2860,1404,1614,34,17.254902,19.607843,87,-0.78125,4.6875,20,28.627451,49.411766,19.215687,35.294117,18.039215,0,102,0,46,6,536.299988,400.5,13.75,0,0,7858,0,255,5.156535225009,-0.555555555555555,0,0
2861,1404,1440.5,32,17.254902,19.215687,87,-0.78125,0,20,28.627451,49.411766,19.215687,35.294117,18.039215,0,102,0,46,7,536.299988,400.5,13.75,0,0,7858,0,255,4.85320962353788,0,1365.45083010974,9.05245083481292
2862,1406,1440.5,32,17.254902,19.215687,87,-0.78125,0,20,28.627451,49.411766,19.215687,35.294117,18.039215,0,102,0,46,7,536.299988,400.5,13.75,0,0,7858,0,255,4.85320962353788,0,1365.45083010974,9.05245083481292
2863,1406,1440.5,32,17.254902,19.215687,87,-0.78125,0,20,28.627451,48.627453,16.078432,31.764706,16.862745,0,102,0,46,7,533.099976,399.5,13.73,0,0,7858,0,255,4.85320962353788,0,1365.45083010974,9.05245083481292
2864,1406,1440.5,32,17.254902,19.215687,87,-0.78125,0,20,28.627451,48.627453,16.078432,31.764706,16.862745,0,102,0,46,7,533.099976,399.5,13.73,0,0,7858,0,255,4.85320962353788,-0.833333333333334,0,0
2865,1406,1186.5,29,17.254902,23.137255,86,-0.78125,0,24,28.627451,48.627453,16.078432,31.764706,16.862745,0,102,0,47,3,533.099976,399.5,13.73,0,0,7858,0,255,4.3982212213312,0,1194.70959817494,9.6160780974047
2866,1407,1186.5,29,17.254902,23.137255,86,-0.78125,0,24,29.411764,48.627453,16.078432,31.764706,16.862745,0,102,0,47,3,533.099976,399.5,13.73,0,0,7858,0,255,4.3982212213312,0,1194.70959817494,9.6160780974047
2867,1407,1186.5,29,17.254902,23.137255,86,-0.78125,0,24,29.411764,47.843136,16.078432,31.764706,16.470589,0,102,0,47,3,530.299988,398.700012,13.73,0,0,7858,0,255,4.3982212213312,0,1194.70959817494,9.6160780974047
2868,1407,1186.5,29,17.254902,21.960785,86,-0.78125,7.03125,24,29.411764,47.843136,16.078432,31.764706,16.470589,0,102,0,47,3,530.299988,398.700012,13.73,0,0,7858,0,255,4.3982212213312,-2.22222222222222,0,0
2869,1409,904.5,21,16.470589,21.960785,86,-0.78125,7.03125,22,29.411764,47.843136,16.078432,31.764706,16.470589,0,102,0,48,0,530.299988,398.700012,13.73,0,0,7858,0,255,3.18491881544673,0,797.50050240162,8.42026511656769
2870,1409,904.5,21,16.470589,21.960785,86,-0.78125,7.03125,22,30.980392,47.843136,16.078432,31.764706,16.470589,0,102,0,48,0,524.200012,396.899994,13.671,0,0,7858,0,255,3.18491881544673,0,797.50050240162,8.42026511656769
2871,1409,904.5,21,16.470589,21.960785,86,-0.78125,7.03125,22,30.980392,54.117645,25.09804,40.784313,21.568628,0,102,5.490196,48,0,524.200012,396.899994,13.671,0,0,7858,0,255,3.18491881544673,0,797.50050240162,8.42026511656769
2872,1409,1040.5,21,21.17647,63.529411,86,-3.125,2.34375,66,30.980392,54.117645,25.09804,40.784313,21.568628,0,102,5.490196,48,5,524.200012,396.899994,13.671,0,0,7858,0,255,3.18491881544673,0,797.50050240162,7.31968265058671
2873,1411,1040.5,21,21.17647,63.529411,86,-3.125,2.34375,66,29.411764,54.117645,25.09804,40.784313,21.568628,0,102,5.490196,48,5,524.200012,396.899994,13.671,90.196075,0,7858,0,255,3.18491881544673,0,797.50050240162,7.31968265058671
2874,1411,1040.5,21,21.17647,63.529411,86,-3.125,2.34375,66,29.411764,53.725491,24.313726,40.392159,21.568628,0,102,4.313725,48,5,520.299988,395.600006,13.73,90.196075,0,7858,0,255,3.18491881544673,0,797.50050240162,7.31968265058671
2875,1411,1040.5,21,21.17647,63.529411,86,-3.125,2.34375,66,29.411764,53.725491,24.313726,40.392159,20.784313,0,102,4.313725,48,5,520.299988,395.600006,13.73,90.196075,0,7858,0,255,3.18491881544673,0.555555555555555,8005.55605795717,73.4772324396838
2876,1411,1225.75,23,20.392157,47.450981,86,0,-4.6875,48,29.411764,53.725491,24.313726,40.392159,20.784313,0,102,4.313725,46,17,520.299988,395.600006,13.73,90.196075,0,7858,0,255,3.48824441691785,0,889.749512777563,6.93217038305179
2877,1413,1225.75,23,20.392157,47.450981,86,0,-4.6875,48,27.058823,53.725491,24.313726,40.392159,20.784313,0,102,4.313725,46,17,520.299988,395.600006,13.73,41.568626,0,7858,0,255,3.48824441691785,0,889.749512777563,6.93217038305179
2878,1413,1225.75,23,20.392157,47.450981,86,0,-4.6875,48,27.058823,48.235294,16.078432,31.764706,16.470589,0,102,0,46,17,518,394.5,13.769,41.568626,0,7858,0,255,3.48824441691785,0,889.749512777563,6.93217038305179
2879,1413,1225.75,23,20.392157,23.137255,86,-0.78125,0,48,27.058823,48.235294,16.078432,31.764706,16.470589,0,102,0,46,17,518,394.5,13.769,41.568626,0,7858,0,255,3.48824441691785,0.555555555555556,8784.28654981461,68.4396790134444
2880,1415,1159.25,25,16.470589,23.137255,86,-0.78125,0,21,27.058823,48.235294,16.078432,31.764706,16.470589,0,102,0,46,7,518,394.5,13.769,41.568626,0,7858,0,255,3.79157001838897,0,986.443045401449,8.12640162482971
2881,1415,1159.25,25,16.470589,23.137255,86,-0.78125,0,21,27.058823,48.235294,16.078432,31.764706,16.470589,0,102,0,46,7,516.799988,393.899994,13.769,0,0,7858,0,255,3.79157001838897,0,986.443045401449,8.12640162482971
2882,1415,1159.25,25,16.470589,23.137255,86,-0.78125,0,21,27.058823,48.235294,16.078432,31.764706,16.470589,0,102,0,46,7,516.799988,393.899994,13.75,0,0,7858,0,255,3.79157001838897,-0.555555555555556,0,0
2883,1415,1034.25,23,16.470589,23.921568,87,-0.78125,0,27,27.058823,48.235294,16.078432,31.764706,16.470589,0,102,0,47,0,516.799988,393.899994,13.75,0,0,7858,0,255,3.48824441691785,0,889.749512777563,8.21571945566907
2884,1416,1034.25,23,17.647058,23.921568,87,-0.78125,0,27,27.058823,48.235294,16.078432,31.764706,16.470589,0,102,0,47,0,516.799988,393.899994,13.75,0,0,7858,0,255,3.48824441691785,0,889.749512777563,8.21571945566907
2885,1416,1034.25,23,17.647058,23.921568,87,-0.78125,0,27,29.411764,50.588234,21.17647,36.862743,16.470589,0,102,1.176471,47,0,512.299988,392.299988,13.73,0,0,7858,0,255,3.48824441691785,0,889.749512777563,8.21571945566907
2886,1416,1034.25,23,17.647058,23.921568,87,-0.78125,0,27,29.411764,50.588234,21.17647,36.862743,18.039215,0,102,1.176471,47,0,512.299988,392.299988,13.73,0,0,7858,0,255,3.48824441691785,-0.555555555555555,0,0
2887,1416,1017,21,16.470589,21.960785,87,-0.78125,9.375,22,29.411764,50.588234,21.17647,36.862743,18.039215,0,102,1.176471,48,13,512.299988,392.299988,13.73,0,0,7858,0,255,3.18491881544673,0,797.50050240162,7.4888198603102
2888,1418,1017,21,16.470589,21.960785,87,-0.78125,9.375,22,30.196079,50.588234,21.17647,36.862743,18.039215,0,102,1.176471,48,13,512.299988,392.299988,13.73,0,0,7858,0,255,3.18491881544673,0,797.50050240162,7.4888198603102
2889,1418,1017,21,16.470589,21.960785,87,-0.78125,9.375,22,30.196079,49.803921,20.392157,36.07843,17.647058,0,102,1.176471,48,13,507.900024,390.5,13.71,0,0,7858,0,255,3.18491881544673,0,797.50050240162,7.4888198603102
2890,1418,1017,21,16.470589,40.392159,87,-0.78125,3.125,22,30.196079,49.803921,20.392157,36.07843,17.647058,0,102,1.176471,48,13,507.900024,390.5,13.71,0,0,7858,0,255,3.18491881544673,0,797.50050240162,7.4888198603102
2891,1420,1042.75,21,20,40.392159,87,-1.5625,3.125,46,30.196079,49.803921,20.392157,36.07843,17.647058,0,102,1.176471,48,15,507.900024,390.5,13.71,0,0,7858,0,255,3.18491881544673,0,797.50050240162,7.30388856191367
2892,1420,1042.75,21,20,40.392159,87,-1.5625,3.125,46,30.980392,49.803921,20.392157,36.07843,17.647058,0,102,1.176471,48,15,504.700012,388.799988,13.71,70.196075,0,7858,0,255,3.18491881544673,0,797.50050240162,7.30388856191367
2893,1420,1042.75,21,20,40.392159,87,-1.5625,3.125,46,30.980392,52.941177,24.313726,40.392159,20.784313,0,102,3.921569,48,15,504.700012,388.799988,13.71,70.196075,0,7858,0,255,3.18491881544673,0.277777777777778,4401.5282801794,40.3112875336497
2894,1420,1192,22,20,48.627453,87,-0.78125,-3.125,39,30.980392,52.941177,24.313726,40.392159,20.784313,0,102,3.921569,48,18,504.700012,388.799988,13.71,70.196075,0,7858,0,255,3.33658161618229,0,843.093597320816,6.75465088457533
2895,1422,1192,22,16.078432,48.627453,87,-0.78125,-3.125,39,30.980392,52.941177,24.313726,40.392159,20.784313,0,102,3.921569,48,18,504.700012,388.799988,13.71,70.196075,0,7858,0,255,3.33658161618229,0,843.093597320816,6.75465088457533
